"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81639";"ITAPEMA";"81639";"ITAPEMA";"91";"13";"Vereador";"Coligação";"43";"PV";"Partido Verde";"240000000670";"Itapema Quer Mudar";"PSD / PP / PV / PTC / PROS";"N";"134";"5"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81612";"ITAJAÍ";"81612";"ITAJAÍ";"16";"13";"Vereador";"Coligação";"43";"PV";"Partido Verde";"240000001016";"PDT e PV";"PDT / PV";"N";"140";"3"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81612";"ITAJAÍ";"81612";"ITAJAÍ";"97";"13";"Vereador";"Coligação";"19";"PTN";"Partido Trabalhista Nacional";"240000000478";"POR UMA ITAJAI MELHOR - (REDE/PC do B/PTN/PSL/PTB/PRB)";"PRB / PTB / PSL / PTN / PC do B / REDE";"N";"0";"8"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81612";"ITAJAÍ";"81612";"ITAJAÍ";"16";"13";"Vereador";"Coligação";"19";"PTN";"Partido Trabalhista Nacional";"240000000478";"POR UMA ITAJAI MELHOR - (REDE/PC do B/PTN/PSL/PTB/PRB)";"PRB / PTB / PSL / PTN / PC do B / REDE";"N";"0";"3"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81060";"FORQUILHINHA";"81060";"FORQUILHINHA";"98";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000359";"PSD, PSDB";"PSD / PSDB";"N";"2108";"46"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81060";"FORQUILHINHA";"81060";"FORQUILHINHA";"98";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000299";"PMDB PSB PSC";"PMDB / PSB / PSC";"N";"1358";"23"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80063";"APIÚNA";"80063";"APIÚNA";"15";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000748";"JUNTOS SOMOS MAIS FORTES";"PSD / PSDB / PSB / PT / PR";"N";"856";"11"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81833";"LAGES";"81833";"LAGES";"93";"13";"Vereador";"Partido isolado";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000001013";"PARTIDO ISOLADO";"PMDB";"N";"2998";"69"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83194";"SÃO FRANCISCO DO SUL";"83194";"SÃO FRANCISCO DO SUL";"27";"13";"Vereador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"240000001060";"JUNTOS, PRA FRENTE, FAZENDO A DIFERENÇA POR SÃO FRANCISCO DO SUL.";"PP / PSB";"N";"1112";"4"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80390";"BALNEÁRIO CAMBORIÚ";"80390";"BALNEÁRIO CAMBORIÚ";"103";"13";"Vereador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"240000001304";"Fé, Inovação e Trabalho";"PTN / PRB / PV / PSDC / PRP / PSC / PC do B / PPS";"N";"188";"8"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80390";"BALNEÁRIO CAMBORIÚ";"80390";"BALNEÁRIO CAMBORIÚ";"103";"13";"Vereador";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"240000000445";"União e Renovação por Balneário Camboriú";"PDT / PTC / PROS / PEN / PHS / SD";"N";"3";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80390";"BALNEÁRIO CAMBORIÚ";"80390";"BALNEÁRIO CAMBORIÚ";"56";"13";"Vereador";"Coligação";"77";"SD";"Solidariedade";"240000000445";"União e Renovação por Balneário Camboriú";"PDT / PTC / PROS / PEN / PHS / SD";"N";"29";"22"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80390";"BALNEÁRIO CAMBORIÚ";"80390";"BALNEÁRIO CAMBORIÚ";"103";"13";"Vereador";"Coligação";"77";"SD";"Solidariedade";"240000000445";"União e Renovação por Balneário Camboriú";"PDT / PTC / PROS / PEN / PHS / SD";"N";"0";"5"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81051";"FLORIANÓPOLIS";"81051";"FLORIANÓPOLIS";"12";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000001102";"ACREDITE NA MUDANÇA";"PR / PPS / PTC";"N";"1290";"31"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80527";"GUATAMBÚ";"80527";"GUATAMBÚ";"35";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000636";"UNIDOS POR GUATAMBU";"PMDB / PP / PDT / PSDB / SD";"N";"802";"21"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82856";"RIO DO CAMPO";"82856";"RIO DO CAMPO";"46";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000001014";"PT E PR";"PT / PR";"N";"22";"1"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81108";"CORONEL MARTINS";"81108";"CORONEL MARTINS";"75";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000001082";"CORONEL MARTINS NO CAMINHO CERTO";"PP / PSDB";"N";"493";"35"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82210";"NAVEGANTES";"82210";"NAVEGANTES";"16";"13";"Vereador";"Coligação";"20";"PSC";"Partido Social Cristão";"240000001023";"PMDB - PTC - PSC";"PMDB / PTC / PSC";"N";"193";"12"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80900";"MACIEIRA";"80900";"MACIEIRA";"6";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000001246";"MACIEIRA PARA TODOS";"PMDB / PT / PSD";"N";"403";"7"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80829";"IPUAÇU";"80829";"IPUAÇU";"71";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000587";"JUNTOS POR IPUAÇU QUE QUEREMOS";"PTB / PT / PMDB / PR / PRB / PP / PV";"N";"762";"24"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80853";"CORONEL FREITAS";"80853";"CORONEL FREITAS";"94";"13";"Vereador";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"240000000616";"JUNTOS SOMOS MAIS";"PMDB / PDT / PR / PSC / PC do B / DEM / PTB / PT";"N";"231";"13"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80314";"ARROIO TRINTA";"80314";"ARROIO TRINTA";"36";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000001337";"GENTE DO POVO GOVERNANDO PARA O POVO";"PSD / PSDB / PR";"N";"127";"31"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81639";"ITAPEMA";"81639";"ITAPEMA";"91";"13";"Vereador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"240000001061";"INOVAR ITAPEMA, MUDAR DE VERDADE";"PRB / PT";"N";"722";"57"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83976";"OTACÍLIO COSTA";"83976";"OTACÍLIO COSTA";"93";"13";"Vereador";"Coligação";"23";"PPS";"Partido Popular Socialista";"240000000627";"Somos mais Otacílio Costa";"PPS / PRB / PTC";"N";"1065";"8"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83976";"OTACÍLIO COSTA";"83976";"OTACÍLIO COSTA";"93";"13";"Vereador";"Coligação";"36";"PTC";"Partido Trabalhista Cristão";"240000000627";"Somos mais Otacílio Costa";"PPS / PRB / PTC";"N";"47";"1"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83976";"OTACÍLIO COSTA";"83976";"OTACÍLIO COSTA";"93";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000603";"Otacílio Costa ainda Melhor";"PSD / PT / PP / PDT / PSDB";"N";"884";"16"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83593";"TRÊS BARRAS";"83593";"TRÊS BARRAS";"8";"13";"Vereador";"Coligação";"25";"DEM";"Democratas";"240000000170";"PP-DEM";"PP / DEM";"N";"227";"4"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83593";"TRÊS BARRAS";"83593";"TRÊS BARRAS";"8";"13";"Vereador";"Coligação";"77";"SD";"Solidariedade";"240000000091";"COLIGAÇÃO PSB/PEN/PDT/SOLIDARIEDADE";"PSB / PEN / SD / PDT";"N";"222";"3"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83593";"TRÊS BARRAS";"83593";"TRÊS BARRAS";"8";"13";"Vereador";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"240000000091";"COLIGAÇÃO PSB/PEN/PDT/SOLIDARIEDADE";"PSB / PEN / SD / PDT";"N";"134";"13"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80527";"GUATAMBÚ";"80527";"GUATAMBÚ";"35";"13";"Vereador";"Coligação";"25";"DEM";"Democratas";"240000001044";"GUATAMBU NÃO PODE PARAR";"PSD / DEM";"N";"215";"3"
"09/08/2020";"01:22:03";"2016";"1";"Eleição Suplementar";"1";"270";"Nova Eleição Set/2017 - Abelardo Luz";"03/09/2017";"M";"SC";"80012";"ABELARDO LUZ";"80012";"ABELARDO LUZ";"71";"11";"Prefeito";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"240000001433";"PARTIDO ISOLADO";"PSOL";"N";"234";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82112";"MELEIRO";"82112";"MELEIRO";"42";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000502";"MELEIRO NO CORAÇÃO";"PDT / PMDB / PSD";"N";"936";"78"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81850";"LAGUNA";"81850";"LAGUNA";"20";"13";"Vereador";"Partido isolado";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000506";"PARTIDO ISOLADO";"PMDB";"N";"6087";"382"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81850";"LAGUNA";"81850";"LAGUNA";"20";"13";"Vereador";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000001366";"PARTIDO ISOLADO";"PSDB";"N";"4086";"47"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81078";"FRAIBURGO";"81078";"FRAIBURGO";"77";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000914";"RENOVA FRAIBURGO";"PP / PC do B";"N";"1909";"110"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83674";"TUBARÃO";"83674";"TUBARÃO";"33";"13";"Vereador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"240000000088";"PARTIDO ISOLADO";"PT";"N";"2777";"350"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81612";"ITAJAÍ";"81612";"ITAJAÍ";"97";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000705";"ACREDITE NA MUDANÇA";"PTC / PR";"N";"4668";"47"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81809";"LUZERNA";"81809";"LUZERNA";"18";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000125";"Luzerna - Juntos Seguimos em frente.";"PP / PSD / PR / PSB / PSDB";"N";"349";"2"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80543";"PLANALTO ALEGRE";"80543";"PLANALTO ALEGRE";"35";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000121";"UNIDOS POR PLANALTO ALEGRE";"PT / PMDB / PP / PSD / PSB";"N";"926";"28"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80780";"SÃO MIGUEL DA BOA VISTA";"80780";"SÃO MIGUEL DA BOA VISTA";"58";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000634";"RENOVANDO SÃO MIGUEL DA BOA VISTA";"PR / PSB";"N";"293";"6"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82953";"RIO NEGRINHO";"82953";"RIO NEGRINHO";"74";"13";"Vereador";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000001295";"PARTIDO ISOLADO";"PSDB";"N";"1400";"73"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80896";"CRICIÚMA";"80896";"CRICIÚMA";"10";"13";"Vereador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"240000000876";"PARTIDO ISOLADO";"PT";"N";"2485";"214"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81310";"HERVAL D OESTE";"81310";"HERVAL D OESTE";"85";"13";"Vereador";"Partido isolado";"22";"PR";"Partido da República";"240000001097";"PARTIDO ISOLADO";"PR";"N";"2666";"335"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"105";"13";"Vereador";"Coligação";"19";"PTN";"Partido Trabalhista Nacional";"240000000309";"AVANÇA JOINVILLE";"PTN / PPS / DEM";"N";"246";"9"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"19";"13";"Vereador";"Coligação";"19";"PTN";"Partido Trabalhista Nacional";"240000000309";"AVANÇA JOINVILLE";"PTN / PPS / DEM";"N";"542";"17"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83330";"SÃO LOURENÇO DO OESTE";"83330";"SÃO LOURENÇO DO OESTE";"49";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000499";"INOVA SÃO LOURENÇO";"PP / PR / PRB / PSC";"N";"1845";"86"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81159";"GARUVA";"81159";"GARUVA";"105";"13";"Vereador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"240000000796";"RENASCE A ESPERANCA";"PP / PSDB / SD / PROS / PSB";"N";"426";"5"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81833";"LAGES";"81833";"LAGES";"21";"13";"Vereador";"Coligação";"36";"PTC";"Partido Trabalhista Cristão";"240000001041";"PTC - PEN - PRB";"PTC / PRB / PEN";"N";"974";"24"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83577";"TIMBÓ";"83577";"TIMBÓ";"32";"11";"Prefeito";"Coligação";"11";"PP";"Partido Progressista";"240000000721";"AS FAMÍLIAS AMAM TIMBÓ";"PP / PSB / PR / PT / PROS / DEM";"N";"12721";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80551";"BRUSQUE";"80551";"BRUSQUE";"5";"13";"Vereador";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"240000000911";"PROS PSD PSL PTN PSDC";"PROS / PSD / PSL / PTN / PSDC";"N";"84";"13"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81612";"ITAJAÍ";"81612";"ITAJAÍ";"97";"13";"Vereador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"240000000478";"POR UMA ITAJAI MELHOR - (REDE/PC do B/PTN/PSL/PTB/PRB)";"PRB / PTB / PSL / PTN / PC do B / REDE";"N";"514";"35"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83259";"SÃO JOAQUIM";"83259";"SÃO JOAQUIM";"28";"13";"Vereador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"240000001156";"HONESTIDADE E TRABALHO";"PRB / PSB / PSD";"N";"262";"2"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81663";"ITAPOÁ";"81663";"ITAPOÁ";"105";"13";"Vereador";"Coligação";"23";"PPS";"Partido Popular Socialista";"240000000607";"Amor por Itapoá";"PPS / PP";"N";"686";"19"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81833";"LAGES";"81833";"LAGES";"21";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000452";"TUDO MUDA SE VOCÊ MUDAR";"PR / PDT";"N";"1751";"357"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81337";"IBICARÉ";"81337";"IBICARÉ";"85";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000243";"UNINDO FORÇAS POR IBICARE";"PP / PMDB / PR / PDT / PSDB / PSD";"N";"345";"17"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83950";"CORREIA PINTO";"83950";"CORREIA PINTO";"93";"13";"Vereador";"Coligação";"25";"DEM";"Democratas";"240000000504";"POR AMOR A CORREIA PINTO";"PP / PSD / PSB / DEM";"N";"1066";"21"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81752";"JARAGUÁ DO SUL";"81752";"JARAGUÁ DO SUL";"17";"13";"Vereador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"240000000894";"PARTIDO ISOLADO";"PT";"N";"817";"88"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82996";"ROMELÂNDIA";"82996";"ROMELÂNDIA";"82";"13";"Vereador";"Coligação";"23";"PPS";"Partido Popular Socialista";"240000000598";"ACREDITE NA MUDANÇA";"PPS / PR";"N";"401";"6"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80535";"BRAÇO DO NORTE";"80535";"BRAÇO DO NORTE";"44";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000842";"UNIDOS POR UM NOVO TEMPO";"PR / PSD";"N";"62";"15"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80110";"ÁGUAS MORNAS";"80110";"ÁGUAS MORNAS";"67";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000739";"PRA ÁGUAS MORNAS CONTINUAR CRESCENDO";"PMDB / PSDB";"N";"1558";"26"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82333";"PALHOÇA";"82333";"PALHOÇA";"24";"11";"Prefeito";"Coligação";"23";"PPS";"Partido Popular Socialista";"240000000794";"LIBERDADE, PALHOÇA, LIBERDADE";"PPS / PHS / PRTB";"N";"14487";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81051";"FLORIANÓPOLIS";"81051";"FLORIANÓPOLIS";"101";"13";"Vereador";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"240000000090";"VivaCidade";"PSOL / PV / REDE";"N";"3841";"364"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83275";"SÃO JOSÉ";"83275";"SÃO JOSÉ";"29";"11";"Prefeito";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000001200";"PARA RENOVAR SÃO JOSÉ";"PSDB / PRP";"N";"7315";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81515";"IPUMIRIM";"81515";"IPUMIRIM";"90";"13";"Vereador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"240000000564";"Ipumirim para Todos";"PDT / PT";"N";"1419";"69"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82872";"RIO DO OESTE";"82872";"RIO DO OESTE";"102";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000899";"O TRABALHO CONTINUA";"PMDB / DEM / PP / PSDB";"N";"1612";"86"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80225";"ABDON BATISTA";"80225";"ABDON BATISTA";"52";"11";"Prefeito";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000547";"POR AMOR AO POVO ABDONENSE";"PSD / PSB";"N";"1034";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82511";"BALNEÁRIO PIÇARRAS";"82511";"BALNEÁRIO PIÇARRAS";"68";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000909";"COM O POVO";"PSC / PRP / PSDB";"N";"4478";"247"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80390";"BALNEÁRIO CAMBORIÚ";"80390";"BALNEÁRIO CAMBORIÚ";"103";"11";"Prefeito";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000001071";"Balneário Camboriu Merece Mais";"PSDB / PSD / PP";"N";"6059";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83097";"SANTO AMARO DA IMPERATRIZ";"83097";"SANTO AMARO DA IMPERATRIZ";"67";"13";"Vereador";"Coligação";"23";"PPS";"Partido Popular Socialista";"240000000669";"COLIGAÇÃO PSDB, SOLIDARIEDADE, PC do B, PPS";"PSDB / SD / PPS / PC do B";"N";"1101";"11"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81191";"GRÃO-PARÁ";"81191";"GRÃO-PARÁ";"44";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000695";"A FORÇA DO POVO";"PP / PDT / PSC / DEM / PSD";"N";"1138";"32"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80900";"MACIEIRA";"80900";"MACIEIRA";"6";"11";"Prefeito";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000001246";"MACIEIRA PARA TODOS";"PMDB / PT / PSD";"N";"835";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80470";"BLUMENAU";"80470";"BLUMENAU";"89";"13";"Vereador";"Coligação";"20";"PSC";"Partido Social Cristão";"240000000741";"BLUMENAU QUER MAIS";"PR / PSC / PROS / PPS";"N";"1563";"37"
